period_id,origen,pais_origen,destino,pais_destino,vuelos,pasajeros
2026M01,INDIANAPOLIS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M01,IXTAPA ZIHUATANEJO,Mexico,CALGARY,Canada,18,2116
2026M01,IXTAPA ZIHUATANEJO,Mexico,CHICAGO,Estados Unidos,5,575
2026M01,IXTAPA ZIHUATANEJO,Mexico,DALLAS-FORT WORTH,Estados Unidos,22,1703
2026M01,IXTAPA ZIHUATANEJO,Mexico,HOUSTON,Estados Unidos,30,1987
2026M01,IXTAPA ZIHUATANEJO,Mexico,LOS ANGELES,Estados Unidos,28,4336
2026M01,IXTAPA ZIHUATANEJO,Mexico,MINNEAPOLIS,Estados Unidos,13,1879
2026M01,IXTAPA ZIHUATANEJO,Mexico,MONTREAL,Canada,5,554
2026M01,IXTAPA ZIHUATANEJO,Mexico,PHOENIX,Estados Unidos,16,1053
2026M01,IXTAPA ZIHUATANEJO,Mexico,SAN FRANCISCO,Estados Unidos,5,773
2026M01,IXTAPA ZIHUATANEJO,Mexico,TORONTO,Canada,4,435
2026M01,IXTAPA ZIHUATANEJO,Mexico,VANCOUVER,Canada,14,1620
2026M01,JEBEL ALI,Emiratos Arabes,SANTA LUCÍA,Mexico,16,0
2026M01,KANSAS CITY,Estados Unidos,CANCUN,Mexico,41,5968
2026M01,KANSAS CITY,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,5,799
2026M01,KELOWNA,Canada,CANCUN,Mexico,26,3696
2026M01,KELOWNA,Canada,MAZATLAN,Mexico,4,670
2026M01,KELOWNA,Canada,PUERTO VALLARTA,Mexico,17,2713
2026M01,KELOWNA,Canada,SAN JOSÉ DEL CABO,Mexico,10,1557
2026M01,KITCHENER,Canada,CANCUN,Mexico,3,544
2026M01,LA HABANA,Cuba,CANCUN,Mexico,30,3498
2026M01,LA HABANA,Cuba,MERIDA,Mexico,9,801
2026M01,LA HABANA,Cuba,MEXICO,Mexico,31,4342
2026M01,LA HABANA,Cuba,MONTERREY,Mexico,9,1261
2026M01,LA HABANA,Cuba,SANTA LUCÍA,Mexico,13,1932
2026M01,LA PAZ,Mexico,LOS ANGELES,Estados Unidos,24,1577
2026M01,LAREDO,Estados Unidos,MONTERREY,Mexico,11,32
2026M01,LAS VEGAS,Estados Unidos,CANCUN,Mexico,0,0
2026M01,LAS VEGAS,Estados Unidos,GUADALAJARA,Mexico,80,12831
2026M01,LAS VEGAS,Estados Unidos,MEXICO,Mexico,108,18312
2026M01,LAS VEGAS,Estados Unidos,MONTERREY,Mexico,37,6870
2026M01,LAS VEGAS,Estados Unidos,PUERTO VALLARTA,Mexico,5,315
2026M01,LAS VEGAS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,32,2250
2026M01,LIMA,Peru,CANCUN,Mexico,124,20089
2026M01,LIMA,Peru,MEXICO,Mexico,86,12900
2026M01,LIMA,Peru,SANTA LUCÍA,Mexico,0,0
2026M01,LISBON,Portugal,CANCUN,Mexico,12,2987
2026M01,LIÈGE,Belgica,SANTA LUCÍA,Mexico,0,0
2026M01,"LONDON, ONTARIO",Canada,CANCUN,Mexico,10,1743
2026M01,LONDRES,Reino Unido,CANCUN,Mexico,49,14765
2026M01,LONDRES,Reino Unido,MEXICO,Mexico,58,12702
2026M01,LORETO,Mexico,CALGARY,Canada,9,896
2026M01,LORETO,Mexico,DALLAS-FORT WORTH,Estados Unidos,9,514
2026M01,LORETO,Mexico,LOS ANGELES,Estados Unidos,28,2358
2026M01,LORETO,Mexico,PHOENIX,Estados Unidos,31,1936
2026M01,LORETO,Mexico,SAN FRANCISCO,Estados Unidos,4,346
2026M01,LOS ANGELES,Estados Unidos,AGUASCALIENTES,Mexico,21,2773
2026M01,LOS ANGELES,Estados Unidos,CANCUN,Mexico,170,24176
2026M01,LOS ANGELES,Estados Unidos,DEL BAJIO,Mexico,31,3881
2026M01,LOS ANGELES,Estados Unidos,GUADALAJARA,Mexico,366,50487
2026M01,LOS ANGELES,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,28,3784
2026M01,LOS ANGELES,Estados Unidos,LA PAZ,Mexico,24,1552
2026M01,LOS ANGELES,Estados Unidos,LORETO,Mexico,28,2062
2026M01,LOS ANGELES,Estados Unidos,MANZANILLO,Mexico,25,3054
2026M01,LOS ANGELES,Estados Unidos,MAZATLAN,Mexico,24,3060
2026M01,LOS ANGELES,Estados Unidos,MERIDA,Mexico,2,270
2026M01,LOS ANGELES,Estados Unidos,MEXICO,Mexico,228,38084
2026M01,LOS ANGELES,Estados Unidos,MONTERREY,Mexico,24,2605
2026M01,LOS ANGELES,Estados Unidos,MORELIA,Mexico,25,3099
2026M01,LOS ANGELES,Estados Unidos,OAXACA,Mexico,25,3035
2026M01,LOS ANGELES,Estados Unidos,PUEBLA,Mexico,0,0
2026M01,LOS ANGELES,Estados Unidos,PUERTO VALLARTA,Mexico,135,16170
2026M01,LOS ANGELES,Estados Unidos,QUERETARO,Mexico,13,1291
2026M01,LOS ANGELES,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,171,16522
2026M01,LOS ANGELES,Estados Unidos,SANTA LUCÍA,Mexico,37,0
2026M01,LOS ANGELES,Estados Unidos,TEPIC,Mexico,13,1464
2026M01,LOS ANGELES,Estados Unidos,URUAPAN,Mexico,9,971
2026M01,LOS ANGELES,Estados Unidos,ZACATECAS,Mexico,19,2362
2026M01,"LOUISVILLE, KENTUCKY",Estados Unidos,GUADALAJARA,Mexico,4,0
2026M01,"LOUISVILLE, KENTUCKY",Estados Unidos,MONTERREY,Mexico,21,0
2026M01,"LOUISVILLE, KENTUCKY",Estados Unidos,SANTA LUCÍA,Mexico,21,0
2026M01,LUXEMBURGO,Luxemburgo,GUADALAJARA,Mexico,9,0
2026M01,LUXEMBURGO,Luxemburgo,SANTA LUCÍA,Mexico,14,0
2026M01,MADRID,España,CANCUN,Mexico,42,15297
2026M01,MADRID,España,GUADALAJARA,Mexico,16,4144
2026M01,MADRID,España,MEXICO,Mexico,172,50802
2026M01,MADRID,España,MONTERREY,Mexico,16,4024
2026M01,MADRID,España,QUERETARO,Mexico,4,1411
2026M01,MANAGUA,Nicaragua,MEXICO,Mexico,15,1198
2026M01,MANCHESTER,Reino Unido,CANCUN,Mexico,17,5090
2026M01,MANZANILLO,Mexico,CALGARY,Canada,14,1551
2026M01,MANZANILLO,Mexico,DALLAS-FORT WORTH,Estados Unidos,5,324
2026M01,MANZANILLO,Mexico,HOUSTON,Estados Unidos,5,345
2026M01,MANZANILLO,Mexico,LOS ANGELES,Estados Unidos,25,3195
2026M01,MANZANILLO,Mexico,PHOENIX,Estados Unidos,6,413
2026M01,MAZATLAN,Mexico,CALGARY,Canada,23,3131
2026M01,MAZATLAN,Mexico,DALLAS-FORT WORTH,Estados Unidos,22,2055
2026M01,MAZATLAN,Mexico,EDMONTON,Canada,18,2162
2026M01,MAZATLAN,Mexico,HOUSTON,Estados Unidos,5,340
2026M01,MAZATLAN,Mexico,KELOWNA,Canada,4,515
2026M01,MAZATLAN,Mexico,LOS ANGELES,Estados Unidos,24,3202
2026M01,MAZATLAN,Mexico,MINNEAPOLIS,Estados Unidos,9,1159
2026M01,MAZATLAN,Mexico,MONTREAL,Canada,5,768
2026M01,MAZATLAN,Mexico,PHOENIX,Estados Unidos,30,3691
2026M01,MAZATLAN,Mexico,"REGINA, Canada",Canada,5,765
2026M01,MAZATLAN,Mexico,TORONTO,Canada,5,788
2026M01,MAZATLAN,Mexico,VANCOUVER,Canada,18,2393
2026M01,MAZATLAN,Mexico,WINNIPEG,Canada,5,809
2026M01,MC ALLEN,Estados Unidos,MONTERREY,Mexico,0,0
2026M01,MEDELLIN,Colombia,CANCUN,Mexico,38,6128
2026M01,MEDELLIN,Colombia,MEXICO,Mexico,62,10097
2026M01,MEDELLIN,Colombia,SANTA LUCÍA,Mexico,0,0
2026M01,MEMPHIS,Estados Unidos,GUADALAJARA,Mexico,50,0
2026M01,MEMPHIS,Estados Unidos,MONTERREY,Mexico,24,0
2026M01,MEMPHIS,Estados Unidos,QUERETARO,Mexico,19,0
2026M01,MEMPHIS,Estados Unidos,TOLUCA,Mexico,23,0
2026M01,MERIDA,Mexico,DALLAS-FORT WORTH,Estados Unidos,20,2156
2026M01,MERIDA,Mexico,GUATEMALA,Guatemala,4,97
2026M01,MERIDA,Mexico,HOUSTON,Estados Unidos,31,4745
2026M01,MERIDA,Mexico,LA HABANA,Cuba,9,651
2026M01,MERIDA,Mexico,LOS ANGELES,Estados Unidos,2,276
2026M01,MERIDA,Mexico,MIAMI,Estados Unidos,45,5506
2026M01,MERIDA,Mexico,ORLANDO,Estados Unidos,9,1545
2026M01,MERIDA,Mexico,TORONTO,Canada,10,1403
2026M01,MEXICO,Mexico,AMSTERDAM,Paises Bajos,73,17309
2026M01,MEXICO,Mexico,ATLANTA,Estados Unidos,129,18904
2026M01,MEXICO,Mexico,AUSTIN,Estados Unidos,42,4782
2026M01,MEXICO,Mexico,"BARCELONA, España",España,31,5083
2026M01,MEXICO,Mexico,BOGOTA,Colombia,216,30349
2026M01,MEXICO,Mexico,BOSTON,Estados Unidos,30,4718
2026M01,MEXICO,Mexico,BUENOS AIRES,Argentina,39,8079
2026M01,MEXICO,Mexico,CALGARY,Canada,18,1999
2026M01,MEXICO,Mexico,CALI,Colombia,22,2520
2026M01,MEXICO,Mexico,CARTAGENA DE INDIAS,Colombia,31,4275
2026M01,MEXICO,Mexico,CHARLOTTE,Estados Unidos,50,7310
2026M01,MEXICO,Mexico,CHICAGO,Estados Unidos,212,36004
2026M01,MEXICO,Mexico,COMAYAGUA,Honduras,0,0
2026M01,MEXICO,Mexico,DALLAS-FORT WORTH,Estados Unidos,173,26301
2026M01,MEXICO,Mexico,DENVER,Estados Unidos,107,17467
2026M01,MEXICO,Mexico,DETROIT,Estados Unidos,31,3693
2026M01,MEXICO,Mexico,DUBAI,Emiratos Arabes,31,2839
2026M01,MEXICO,Mexico,ESTAMBUL (ARNAVUTKOY),Turquia,40,6877
2026M01,MEXICO,Mexico,FRANKFURT,Alemania,31,10383
2026M01,MEXICO,Mexico,FRESNO,Estados Unidos,1,1
2026M01,MEXICO,Mexico,GUATEMALA,Guatemala,132,16741
2026M01,MEXICO,Mexico,HOUSTON,Estados Unidos,302,37231
2026M01,MEXICO,Mexico,LA HABANA,Cuba,31,3783
2026M01,MEXICO,Mexico,LAS VEGAS,Estados Unidos,108,19306
2026M01,MEXICO,Mexico,LIMA,Peru,86,9493
2026M01,MEXICO,Mexico,LONDRES,Reino Unido,48,10420
2026M01,MEXICO,Mexico,LOS ANGELES,Estados Unidos,228,40987
2026M01,MEXICO,Mexico,MADRID,España,185,47902
2026M01,MEXICO,Mexico,MANAGUA,Nicaragua,15,991
2026M01,MEXICO,Mexico,MEDELLIN,Colombia,62,8893
2026M01,MEXICO,Mexico,MIAMI,Estados Unidos,248,35994
2026M01,MEXICO,Mexico,MINNEAPOLIS,Estados Unidos,31,3517
2026M01,MEXICO,Mexico,MONTREAL,Canada,62,8511
2026M01,MEXICO,Mexico,MUNICH,Alemania,13,3341
2026M01,MEXICO,Mexico,NEWARK,Estados Unidos,91,14030
2026M01,MEXICO,Mexico,NUEVA YORK,Estados Unidos,157,28557
2026M01,MEXICO,Mexico,OAKLAND,Estados Unidos,31,5685
2026M01,MEXICO,Mexico,ORLANDO,Estados Unidos,104,17846
2026M01,MEXICO,Mexico,PANAMA,Panama,202,24302
2026M01,MEXICO,Mexico,PARIS,Francia,92,25190
2026M01,MEXICO,Mexico,PHILADELPHIA,Estados Unidos,28,3967
2026M01,MEXICO,Mexico,PHOENIX,Estados Unidos,65,8640
2026M01,MEXICO,Mexico,PUNTA CANA,Republica Dominicana,31,3995
2026M01,MEXICO,Mexico,QUITO,Ecuador,0,0
2026M01,MEXICO,Mexico,RALEIGH/DURHAM,Estados Unidos,24,2033
2026M01,MEXICO,Mexico,ROMA,Italia,15,3113
2026M01,MEXICO,Mexico,SACRAMENTO,Estados Unidos,14,2122
2026M01,MEXICO,Mexico,SALT LAKE CITY,Estados Unidos,42,5361
2026M01,MEXICO,Mexico,SAN ANTONIO,Estados Unidos,88,11980
2026M01,MEXICO,Mexico,SAN FRANCISCO,Estados Unidos,165,23066
2026M01,MEXICO,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,124,19260
2026M01,MEXICO,Mexico,SAN PEDRO SULA,Honduras,16,1139
2026M01,MEXICO,Mexico,SAN SALVADOR,El Salvador,84,9570
2026M01,MEXICO,Mexico,SANTIAGO DE CHILE,Chile,58,10525
2026M01,MEXICO,Mexico,"SANTO DOMINGO,REP DOM",Republica Dominicana,31,3406
2026M01,MEXICO,Mexico,SAO PAULO,Brasil,62,14288
2026M01,MEXICO,Mexico,SEATTLE,Estados Unidos,31,4656
2026M01,MEXICO,Mexico,SHENZHEN,China,13,1257
2026M01,MEXICO,Mexico,Seoul,COREA DEL SUR,23,2908
2026M01,MEXICO,Mexico,TAMPA,Estados Unidos,28,4357
2026M01,MEXICO,Mexico,TOKYO,Japon,62,10471
2026M01,MEXICO,Mexico,TORONTO,Canada,102,14203
2026M01,MEXICO,Mexico,VANCOUVER,Canada,104,14255
2026M01,MEXICO,Mexico,WASHINGTON,Estados Unidos,60,7737
2026M01,MIAMI,Estados Unidos,CANCUN,Mexico,190,22454
2026M01,MIAMI,Estados Unidos,COZUMEL,Mexico,31,1836
2026M01,MIAMI,Estados Unidos,GUADALAJARA,Mexico,20,2942
2026M01,MIAMI,Estados Unidos,MERIDA,Mexico,44,5415
2026M01,MIAMI,Estados Unidos,MEXICO,Mexico,249,36388
2026M01,MIAMI,Estados Unidos,MONTERREY,Mexico,45,3717
2026M01,MIAMI,Estados Unidos,SANTA LUCÍA,Mexico,2,0
2026M01,MIAMI,Estados Unidos,TULUM,Mexico,23,2285
2026M01,MILAN,Italia,CANCUN,Mexico,4,1344
2026M01,MILWAUKEE,Estados Unidos,CANCUN,Mexico,21,3192
2026M01,MINNEAPOLIS,Estados Unidos,CANCUN,Mexico,200,31174
2026M01,MINNEAPOLIS,Estados Unidos,COZUMEL,Mexico,18,2508
2026M01,MINNEAPOLIS,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,13,2081
2026M01,MINNEAPOLIS,Estados Unidos,MAZATLAN,Mexico,9,1344
2026M01,MINNEAPOLIS,Estados Unidos,MEXICO,Mexico,31,3572
2026M01,MINNEAPOLIS,Estados Unidos,PUERTO VALLARTA,Mexico,80,12044
2026M01,MINNEAPOLIS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,55,7616
2026M01,MONCTON,Canada,CANCUN,Mexico,5,881
2026M01,MONTERREY,Mexico,ATLANTA,Estados Unidos,52,5032
2026M01,MONTERREY,Mexico,AUSTIN,Estados Unidos,16,1694
2026M01,MONTERREY,Mexico,BOGOTA,Colombia,27,2794
2026M01,MONTERREY,Mexico,BROWNSVILLE,Estados Unidos,32,138
2026M01,MONTERREY,Mexico,CHICAGO,Estados Unidos,44,5957
2026M01,MONTERREY,Mexico,DALLAS-FORT WORTH,Estados Unidos,191,17109
2026M01,MONTERREY,Mexico,DENVER,Estados Unidos,17,3008
2026M01,MONTERREY,Mexico,DETROIT,Estados Unidos,26,1742
2026M01,MONTERREY,Mexico,HOUSTON,Estados Unidos,241,17247
2026M01,MONTERREY,Mexico,LA HABANA,Cuba,9,973
2026M01,MONTERREY,Mexico,LAREDO,Estados Unidos,11,28
2026M01,MONTERREY,Mexico,LAS VEGAS,Estados Unidos,37,7133
2026M01,MONTERREY,Mexico,LOS ANGELES,Estados Unidos,20,3601
2026M01,MONTERREY,Mexico,"LOUISVILLE, KENTUCKY",Estados Unidos,21,0
2026M01,MONTERREY,Mexico,MADRID,España,16,3461
2026M01,MONTERREY,Mexico,MC ALLEN,Estados Unidos,0,0
2026M01,MONTERREY,Mexico,MEMPHIS,Estados Unidos,24,0
2026M01,MONTERREY,Mexico,MIAMI,Estados Unidos,45,3780
2026M01,MONTERREY,Mexico,NUEVA YORK,Estados Unidos,14,2119
2026M01,MONTERREY,Mexico,OAKLAND,Estados Unidos,4,618
2026M01,MONTERREY,Mexico,ORLANDO,Estados Unidos,22,3498
2026M01,MONTERREY,Mexico,PANAMA,Panama,34,2968
2026M01,MONTERREY,Mexico,PARIS,Francia,0,0
2026M01,MONTERREY,Mexico,PHOENIX,Estados Unidos,31,1490
2026M01,MONTERREY,Mexico,SALT LAKE CITY,Estados Unidos,4,347
2026M01,MONTERREY,Mexico,SAN ANTONIO,Estados Unidos,54,6498
2026M01,MONTERREY,Mexico,SAN FRANCISCO,Estados Unidos,31,1632
2026M01,MONTERREY,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,4,392
2026M01,MONTERREY,Mexico,Seoul,COREA DEL SUR,23,1621
2026M01,MONTERREY,Mexico,TOKYO,Japon,31,1491
2026M01,MONTERREY,Mexico,TORONTO,Canada,16,1702
2026M01,MONTREAL,Canada,ACAPULCO,Mexico,4,738
2026M01,MONTREAL,Canada,CANCUN,Mexico,191,48506
2026M01,MONTREAL,Canada,COZUMEL,Mexico,9,1499
2026M01,MONTREAL,Canada,GUADALAJARA,Mexico,6,772
2026M01,MONTREAL,Canada,IXTAPA ZIHUATANEJO,Mexico,5,821
2026M01,MONTREAL,Canada,MAZATLAN,Mexico,5,818
2026M01,MONTREAL,Canada,MEXICO,Mexico,62,8885
2026M01,MONTREAL,Canada,PUERTO VALLARTA,Mexico,47,8148
2026M01,MONTREAL,Canada,SAN JOSÉ DEL CABO,Mexico,10,1547
2026M01,MONTREAL,Canada,TULUM,Mexico,45,7680
2026M01,MORELIA,Mexico,CHICAGO,Estados Unidos,76,13261
2026M01,MORELIA,Mexico,DALLAS-FORT WORTH,Estados Unidos,58,7350
2026M01,MORELIA,Mexico,FRESNO,Estados Unidos,19,3054
2026M01,MORELIA,Mexico,HOUSTON,Estados Unidos,44,3216
2026M01,MORELIA,Mexico,LOS ANGELES,Estados Unidos,25,4294
2026M01,MORELIA,Mexico,OAKLAND,Estados Unidos,35,5907
2026M01,MORELIA,Mexico,ONTARIO,Estados Unidos,17,2644
2026M01,MORELIA,Mexico,SACRAMENTO,Estados Unidos,14,2309
2026M01,MORELIA,Mexico,SAN ANTONIO,Estados Unidos,13,928
2026M01,MORELIA,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,22,3728
2026M01,MUNICH,Alemania,MEXICO,Mexico,13,3494
2026M01,NASHVILLE,Estados Unidos,CANCUN,Mexico,17,1963
2026M01,NASHVILLE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,1,56
2026M01,NEWARK,Estados Unidos,CANCUN,Mexico,131,18981
2026M01,NEWARK,Estados Unidos,GUADALAJARA,Mexico,33,4416
2026M01,NEWARK,Estados Unidos,MEXICO,Mexico,91,13107
2026M01,NEWARK,Estados Unidos,PUEBLA,Mexico,0,0
2026M01,NEWARK,Estados Unidos,PUERTO VALLARTA,Mexico,9,1101
2026M01,NEWARK,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,22,3017
2026M01,NEWARK,Estados Unidos,TULUM,Mexico,5,548
2026M01,NEWCASTLE,Reino Unido,CANCUN,Mexico,0,0
2026M01,NORFOLK,Estados Unidos,CANCUN,Mexico,4,275
2026M01,NUEVA ORLEANS,Estados Unidos,CANCUN,Mexico,10,694
2026M01,NUEVA YORK,Estados Unidos,CANCUN,Mexico,202,32069
2026M01,NUEVA YORK,Estados Unidos,MEXICO,Mexico,159,27772
2026M01,NUEVA YORK,Estados Unidos,MONTERREY,Mexico,14,1886
2026M01,NUEVA YORK,Estados Unidos,PUERTO VALLARTA,Mexico,23,2486
2026M01,NUEVA YORK,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,23,3086
2026M01,NUEVA YORK,Estados Unidos,TULUM,Mexico,17,1925
2026M01,OAKLAND,Estados Unidos,DEL BAJIO,Mexico,43,4218
2026M01,OAKLAND,Estados Unidos,GUADALAJARA,Mexico,119,14758
2026M01,OAKLAND,Estados Unidos,MEXICO,Mexico,31,4626
2026M01,OAKLAND,Estados Unidos,MONTERREY,Mexico,5,524
2026M01,OAKLAND,Estados Unidos,MORELIA,Mexico,35,4395
2026M01,OAKLAND,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,32,1019
2026M01,OAKLAND,Estados Unidos,ZACATECAS,Mexico,14,815
2026M01,OAXACA,Mexico,DALLAS-FORT WORTH,Estados Unidos,42,5823
2026M01,OAXACA,Mexico,HOUSTON,Estados Unidos,39,2285
2026M01,OAXACA,Mexico,LOS ANGELES,Estados Unidos,25,4087
2026M01,ONTARIO,Estados Unidos,DEL BAJIO,Mexico,13,1562
2026M01,ONTARIO,Estados Unidos,GUADALAJARA,Mexico,62,9946
2026M01,ONTARIO,Estados Unidos,MORELIA,Mexico,18,1902
2026M01,ONTARIO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,31,1037
2026M01,ORLANDO,Estados Unidos,CANCUN,Mexico,86,9604
2026M01,ORLANDO,Estados Unidos,GUADALAJARA,Mexico,28,3918
2026M01,ORLANDO,Estados Unidos,MERIDA,Mexico,9,1642
2026M01,ORLANDO,Estados Unidos,MEXICO,Mexico,104,17192
2026M01,ORLANDO,Estados Unidos,MONTERREY,Mexico,22,3161
2026M01,ORLANDO,Estados Unidos,QUERETARO,Mexico,0,0
2026M01,OTTAWA,Canada,CANCUN,Mexico,86,13906
2026M01,OTTAWA,Canada,PUERTO VALLARTA,Mexico,27,3093
2026M01,PANAMA,Panama,CANCUN,Mexico,211,32156
2026M01,PANAMA,Panama,GUADALAJARA,Mexico,35,4790
2026M01,PANAMA,Panama,MEXICO,Mexico,202,28690
2026M01,PANAMA,Panama,MONTERREY,Mexico,35,4471
2026M01,PANAMA,Panama,SAN JOSÉ DEL CABO,Mexico,14,1994
2026M01,PANAMA,Panama,SANTA LUCÍA,Mexico,0,0
2026M01,PARIS,Francia,CANCUN,Mexico,44,17328
2026M01,PARIS,Francia,GUADALAJARA,Mexico,3,0
2026M01,PARIS,Francia,MEXICO,Mexico,92,25425
2026M01,PARIS,Francia,MONTERREY,Mexico,0,0
2026M01,PARIS,Francia,SANTA LUCÍA,Mexico,4,0
2026M01,PHILADELPHIA,Estados Unidos,CANCUN,Mexico,110,15780
2026M01,PHILADELPHIA,Estados Unidos,MEXICO,Mexico,28,3954
2026M01,PHOENIX,Estados Unidos,CANCUN,Mexico,68,8615
2026M01,PHOENIX,Estados Unidos,CULIACAN,Mexico,11,1215
2026M01,PHOENIX,Estados Unidos,GUADALAJARA,Mexico,99,9098
2026M01,PHOENIX,Estados Unidos,HERMOSILLO,Mexico,30,2797
2026M01,PHOENIX,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,16,886
2026M01,PHOENIX,Estados Unidos,LORETO,Mexico,31,1893
2026M01,PHOENIX,Estados Unidos,MANZANILLO,Mexico,6,411
2026M01,PHOENIX,Estados Unidos,MAZATLAN,Mexico,30,3500
2026M01,PHOENIX,Estados Unidos,MEXICO,Mexico,65,8795
2026M01,PHOENIX,Estados Unidos,MONTERREY,Mexico,31,1105
2026M01,PHOENIX,Estados Unidos,PUERTO VALLARTA,Mexico,102,13331
2026M01,PHOENIX,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,160,16346
2026M01,PHOENIX,Estados Unidos,TIJUANA,Mexico,22,723
2026M01,PITTSBURGH,Estados Unidos,CANCUN,Mexico,0,0
2026M01,"PORTLAND, OREGON",Estados Unidos,CANCUN,Mexico,5,751
2026M01,"PORTLAND, OREGON",Estados Unidos,GUADALAJARA,Mexico,37,5252
2026M01,"PORTLAND, OREGON",Estados Unidos,PUERTO VALLARTA,Mexico,35,5446
2026M01,"PORTLAND, OREGON",Estados Unidos,SAN JOSÉ DEL CABO,Mexico,35,5128
2026M01,PRINCE GEORGE,Canada,PUERTO VALLARTA,Mexico,5,814
2026M01,PUEBLA,Mexico,HOUSTON,Estados Unidos,27,1161
2026M01,PUEBLA,Mexico,LOS ANGELES,Estados Unidos,0,0
2026M01,PUEBLA,Mexico,NEWARK,Estados Unidos,0,0
2026M01,PUERTO ESCONDIDO,Mexico,CALGARY,Canada,5,714
2026M01,PUERTO ESCONDIDO,Mexico,DALLAS-FORT WORTH,Estados Unidos,9,632
2026M01,PUERTO ESCONDIDO,Mexico,HOUSTON,Estados Unidos,14,876
2026M01,PUERTO ESCONDIDO,Mexico,TORONTO,Canada,4,403
2026M01,PUERTO VALLARTA,Mexico,ABBOTSFORD,Canada,4,406
2026M01,PUERTO VALLARTA,Mexico,ATLANTA,Estados Unidos,40,5787
2026M01,PUERTO VALLARTA,Mexico,AUSTIN,Estados Unidos,1,143
2026M01,PUERTO VALLARTA,Mexico,CALGARY,Canada,73,13907
2026M01,PUERTO VALLARTA,Mexico,CHICAGO,Estados Unidos,83,11739
2026M01,PUERTO VALLARTA,Mexico,COMOX,Canada,9,1130
2026M01,PUERTO VALLARTA,Mexico,DALLAS-FORT WORTH,Estados Unidos,116,17021
2026M01,PUERTO VALLARTA,Mexico,DENVER,Estados Unidos,82,12028
2026M01,PUERTO VALLARTA,Mexico,DETROIT,Estados Unidos,31,4292
2026M01,PUERTO VALLARTA,Mexico,EDMONTON,Canada,59,8564
2026M01,PUERTO VALLARTA,Mexico,HAMILTON,Canada,9,629
2026M01,PUERTO VALLARTA,Mexico,HOUSTON,Estados Unidos,86,10180
2026M01,PUERTO VALLARTA,Mexico,KELOWNA,Canada,17,2427
2026M01,PUERTO VALLARTA,Mexico,LAS VEGAS,Estados Unidos,5,351
2026M01,PUERTO VALLARTA,Mexico,LOS ANGELES,Estados Unidos,134,18570
2026M01,PUERTO VALLARTA,Mexico,MINNEAPOLIS,Estados Unidos,80,12057
2026M01,PUERTO VALLARTA,Mexico,MONTREAL,Canada,46,6275
2026M01,PUERTO VALLARTA,Mexico,NEWARK,Estados Unidos,9,1408
2026M01,PUERTO VALLARTA,Mexico,NUEVA YORK,Estados Unidos,23,1947
2026M01,PUERTO VALLARTA,Mexico,OTTAWA,Canada,27,2548
2026M01,PUERTO VALLARTA,Mexico,PHOENIX,Estados Unidos,102,14807
2026M01,PUERTO VALLARTA,Mexico,"PORTLAND, OREGON",Estados Unidos,35,5641
2026M01,PUERTO VALLARTA,Mexico,PRINCE GEORGE,Canada,5,636
2026M01,PUERTO VALLARTA,Mexico,QUEBEC,Canada,14,1892
2026M01,PUERTO VALLARTA,Mexico,"REGINA, Canada",Canada,22,3260
2026M01,PUERTO VALLARTA,Mexico,SACRAMENTO,Estados Unidos,5,781
2026M01,PUERTO VALLARTA,Mexico,SALT LAKE CITY,Estados Unidos,32,5369
2026M01,PUERTO VALLARTA,Mexico,SAN DIEGO,Estados Unidos,31,4763
2026M01,PUERTO VALLARTA,Mexico,SAN FRANCISCO,Estados Unidos,91,13326
2026M01,PUERTO VALLARTA,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,6,1041
2026M01,PUERTO VALLARTA,Mexico,"SANTA ANA, CALIFORNIA",Estados Unidos,10,1137
2026M01,PUERTO VALLARTA,Mexico,SASKATOON,Canada,18,2745
2026M01,PUERTO VALLARTA,Mexico,SEATTLE,Estados Unidos,72,11254
2026M01,PUERTO VALLARTA,Mexico,ST. LOUIS,Estados Unidos,4,170
2026M01,PUERTO VALLARTA,Mexico,TORONTO,Canada,109,14138
2026M01,PUERTO VALLARTA,Mexico,VANCOUVER,Canada,122,17457
2026M01,PUERTO VALLARTA,Mexico,"VICTORIA, COLUMBIA",Canada,14,2175
2026M01,PUERTO VALLARTA,Mexico,WINNIPEG,Canada,45,6053
2026M01,PUNTA CANA,Republica Dominicana,CANCUN,Mexico,27,4265
